video_id,title,channel_name,views,duration_seconds,duration_minutes,days_since_upload,title_length,title_uppercase_ratio,title_word_count,views_per_day,data_source,video_age_category,is_recent,log_days_since_upload,duration_category,is_short_video,is_long_video,log_duration,has_clickbait_words,has_numbers,has_question,has_exclamation,title_length_category,log_views,log_views_per_day,view_velocity,is_high_view
Yxzj_sK-W5k,[Home Gardening] No Need Garden: Productive Gardening Solutions for Beginners,Unknown,2500000,0,0.0,365,77,0.1384615384615384,10,6849.315068493151,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,0,0,0,very_long,14.731801689838349,8.832049925598975,130855.98064755343,1
CimiBKlGsKY,Don’t Let Your Garden Fade! 🍁 5 Easy Fall Gardening Tips,Unknown,28000,0,0.0,30,56,0.2142857142857142,11,933.3333333333334,scraped,recent,1,3.4339872044851463,very_short,1,0,0.0,0,1,0,1,long,10.239995502805316,6.839833262496678,5112.07720338155,0
UKZ19WL9t1I,"Garden screening plants - what works, what's new & how to choose",Unknown,77000,0,0.0,60,64,0.0204081632653061,12,1283.3333333333333,scraped,month_old,0,4.110873864173311,very_short,1,0,0.0,1,0,0,0,long,11.251573687764477,7.157995055958048,9940.657255265703,0
SE44KfAcvuY,I Might Leave The Homestead... 🏡,Unknown,384000,0,0.0,14,32,0.217391304347826,6,27428.571428571428,scraped,recent,1,2.70805020110221,very_short,1,0,0.0,0,0,0,0,medium,12.85840043573314,10.21937695962335,102628.31689437096,0
2ZAJ8EH-iR8,#165 Growing a vegetables garden in my backyard | Satisfying harvest 🌾 Slow countryside life,Unknown,1700000,0,0.0,300,92,0.0416666666666666,15,5666.666666666667,scraped,quarter_old,0,5.707110264748875,very_short,1,0,0.0,0,1,0,0,very_long,14.346139397261565,8.642532789389376,98149.54576223638,0
2ScHHNROCHM,9 Things Gardeners Over 40 NEED To Hear,Unknown,73000,0,0.0,14,39,0.3103448275862069,8,5214.285714285715,scraped,recent,1,2.70805020110221,very_short,1,0,0.0,0,1,0,0,medium,11.19822841866684,8.559349152949597,19510.07065960698,0
2nxHJJ6ajZA,October Garden Tour! 🍂🎃🍁 // Garden Answer,Unknown,283000,0,0.0,21,41,0.1724137931034483,7,13476.190476190475,scraped,recent,1,3.091042453358316,very_short,1,0,0.0,0,0,0,1,medium,12.553205710188037,9.508753941095897,61755.66293678585,0
rxBoGEU-ICU,What’s New at Lowe’s Garden Center October 2025. Fall Planting!,Unknown,26000,0,0.0,21,63,0.1739130434782608,10,1238.095238095238,scraped,recent,1,3.091042453358316,very_short,1,0,0.0,0,1,0,1,long,10.165890277802454,7.122136745579987,5673.665146135802,0
yu0C5J6mrd4,11 Crops You Can  STILL Plant August!,Unknown,150000,0,0.0,60,37,0.3703703703703703,7,2500.0,scraped,month_old,0,4.110873864173311,very_short,1,0,0.0,0,1,0,1,medium,11.918397239722838,7.824445930877619,19364.916731037083,0
C2nmEMscQgE,"Gardening On EASY MODE: No Pests, No Weeds, No Watering! [DETAILED GUIDE]",Unknown,45000,0,0.0,60,73,0.5178571428571429,12,750.0,scraped,month_old,0,4.110873864173311,very_short,1,0,0.0,0,0,0,1,very_long,10.714439990727769,6.621405651764134,5809.475019311125,0
IUuSHdSIDf8,🤯 Lazy Gardener's Dream: 17 Perennials That THRIVE in Containers/Pots With ZERO Effort!,Unknown,243000,0,0.0,60,87,0.2794117647058823,13,4050.0,scraped,month_old,0,4.110873864173311,very_short,1,0,0.0,0,1,0,1,very_long,12.400820837540556,8.30671904320269,31371.165104280077,0
gY5F3omkt04,My Top 5 Drought-Resistant Plants for a Low-Maintenance Garden,Unknown,104000,0,0.0,90,62,0.1568627450980392,9,1155.5555555555557,scraped,month_old,0,4.51085950651685,very_short,1,0,0.0,0,1,0,0,long,11.552155793461898,7.053201518179249,10962.56255525038,0
jlgnLDY4EHY,"Trimming a Topiary, Annual Flower Cleanup & Planting Nepeta! ✂️🥀🌿 // Garden Answer",Unknown,126000,0,0.0,4,82,0.1475409836065573,13,31500.0,scraped,very_recent,1,1.6094379124341003,very_short,1,0,0.0,0,0,0,1,very_long,11.744045122410057,10.357774570341576,63000.0,0
LqJ4IzIPb6k,My full makeup tutorial! (step by step),Unknown,1000000,0,0.0,30,39,0.0333333333333333,7,33333.333333333336,scraped,recent,1,3.4339872044851463,very_short,1,0,0.0,0,0,0,1,medium,13.815511557963774,10.414343175852128,182574.18583505537,0
S_9sCGgJ_n8,Easy Everyday Fall Makeup Tutorial 🍂,Unknown,17000,0,0.0,3,36,0.1666666666666666,6,5666.666666666667,scraped,very_recent,1,1.3862943611198906,very_short,1,0,0.0,0,0,0,0,medium,9.741027444837728,8.642532789389376,9814.95457622364,0
elEWTpKkvF8,MY 2025 MAKEUP TUTORIAL,Unknown,347,0,0.0,0,23,1.0,4,347.0,scraped,very_recent,1,0.0,very_short,1,0,0.0,0,1,0,0,short,5.8522024797744745,5.8522024797744745,347.0,0
fb2E1n6sgCI,BEGINNERS GUIDE: To FLAWLESS MAKEUP (DRUGSTORE ONLY!),Unknown,60000,0,0.0,3,53,0.9767441860465116,7,20000.0,scraped,very_recent,1,1.3862943611198906,very_short,1,0,0.0,0,0,0,1,long,11.002116507732017,9.90353755128617,34641.016151377546,0
649sTdu6Ors,Zero to Glam – Full Face Makeup Tutorial for Beginners  @pkmakeupstudio,Unknown,5400,0,0.0,0,71,0.1206896551724138,11,5400.0,scraped,very_recent,1,0.0,very_short,1,0,0.0,0,0,0,0,very_long,8.594339400592892,8.594339400592892,5400.0,0
WL3sVarxIn4,REVEALING ALL MY CUSTOM MAKEUP SECRETS... CUSTOM MAKEUP TUTORIAL GUIDE FOR HUMAN FACES *GIVEAWAY*,Unknown,11000,0,0.0,4,97,1.0,14,2750.0,scraped,very_recent,1,1.6094379124341003,very_short,1,0,0.0,0,0,0,0,very_long,9.305741456739435,7.919719760924575,5500.0,0
90g9fkMqTXY,Rashida Ka Makeup Tutorial 😍| Zeeshan Artist Ki Masti 😂| Fokats | Abresh & Zeeshan,Unknown,107000,0,0.0,2,82,0.1774193548387097,15,53500.0,scraped,very_recent,1,1.0986122886681098,very_short,1,0,0.0,0,0,0,0,very_long,11.580593459194764,10.887455624298198,75660.42558696058,0
DxDOzQdIAXA,Beautiful Bridal Eye Makeup Tutorial For Beginners 🤩 || step by step || @Glamby_Tabbu,Unknown,495,0,0.0,0,85,0.1384615384615384,14,495.0,scraped,very_recent,1,0.0,very_short,1,0,0.0,0,0,0,0,very_long,6.206575926724928,6.206575926724928,495.0,0
t1Fg8pQm7Nk,Bridal eye makeup tutorial |eye makeup tutorial for beginners |makeup eyes | makeup video,Unknown,1100,0,0.0,3,89,0.0136986301369863,14,366.6666666666667,scraped,very_recent,1,1.3862943611198906,very_short,1,0,0.0,0,0,0,0,very_long,7.00397413672268,5.907176730585393,635.0852961085884,0
A8YQfD6Oi2o,FLAWLESS Makeup Tutorial For Beginners,Unknown,94000,0,0.0,300,38,0.3529411764705882,5,313.3333333333333,scraped,quarter_old,0,5.707110264748875,very_short,1,0,0.0,0,0,0,0,medium,11.451060699493427,5.750453993965348,5427.0925303824815,0
6Jt4WoZ2CGA,BLACK GIRL SOFT GLAM MAKEUP TUTORIAL  🎀 | KaaylaDee,Unknown,594000,0,0.0,330,51,0.825,9,1800.0,scraped,quarter_old,0,5.802118375377063,very_short,1,0,0.0,0,0,0,0,long,13.29463628184505,7.496097345175956,32698.62382425291,0
JzFqzDqt1jU,IN DEPTH MAKEUP TUTORIAL,Unknown,456000,0,0.0,300,24,1.0,4,1520.0,scraped,quarter_old,0,5.707110264748875,very_short,1,0,0.0,0,0,0,0,short,13.030250281476574,7.327123292259293,26327.17227504693,0
eTYpQZFPbws,2025 Makeup Tutorial: Easy Step By Step Guide For Beginners,Unknown,588000,0,0.0,270,59,0.2,10,2177.777777777778,scraped,quarter_old,0,5.602118820879701,very_short,1,0,0.0,0,1,0,0,long,13.28448392755959,7.686519346163298,35784.54042367086,0
-Nu_X7-BtrU,TRANSFORMING FALL 2025 Makeup TUTORIAL FOR WOMEN OVER 50,Unknown,58000,0,0.0,21,56,0.8809523809523809,9,2761.904761904762,scraped,recent,1,3.091042453358316,very_short,1,0,0.0,0,1,0,0,long,10.968215530759236,7.9240378552395,12656.637633687558,0
n55z6Rk-NJU,ULTIMATE EVERYDAY MAKEUP TUTORIAL (only 15 mins! quick & easy!),Unknown,629000,0,0.0,365,63,0.6382978723404256,10,1723.2876712328766,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,1,0,1,long,13.351888125506433,7.452569299967694,32923.36473092444,0
wCkhdqUqsxw,Natali Tovar's Makeup Tutorial | Natiyaps with Natali Tovar,Unknown,65000,0,0.0,14,59,0.1428571428571428,9,4642.857142857143,scraped,recent,1,2.70805020110221,very_short,1,0,0.0,0,0,0,0,long,11.082157933374816,8.443300580685964,17371.980724307585,0
I-TCxGwgbHs,BEGINNER FULL FACE MAKEUP TUTORIAL | Everything you need to know,Unknown,1000000,0,0.0,365,64,0.5849056603773585,11,2739.72602739726,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,0,0,0,long,13.815511557963774,7.915978137785487,52342.39225902138,0
S8bl6-Tnz3I,FULL Soft Glam Makeup Tutorial! Detailed w Product List!,Unknown,35000,0,0.0,30,56,0.2391304347826087,9,1166.6666666666667,scraped,recent,1,3.4339872044851463,very_short,1,0,0.0,0,0,0,1,long,10.463131911491967,7.062762734529377,6390.096504226938,0
NgumnnCGhwo,Updated makeup tutorial !,Unknown,771000,0,0.0,730,25,0.0476190476190476,4,1056.164383561644,scraped,old,0,6.594413459749778,very_short,1,0,0.0,0,0,0,1,short,13.555444949561487,6.963345492758211,28535.99025311768,0
ieqV9eneqF4,Makeup tutorial | for beginners,Unknown,270000,0,0.0,365,31,0.0384615384615384,5,739.7260273972603,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,0,0,0,medium,12.506180941677357,6.607630823320828,14132.44590993577,0
08u3jsa5N60,My long awaited MAKEUP TUTORIAL!!!,Unknown,302000,0,0.0,11,34,0.5555555555555556,5,27454.545454545456,scraped,recent,1,2.4849066497880004,very_short,1,0,0.0,0,0,0,1,medium,12.618185607609803,10.220323446736364,91056.42606248462,0
uB58lfT6bL4,“5 MINUTE” MAKEUP for SCHOOL!! *easy* *long lasting* *glowy*,Unknown,496000,0,0.0,90,60,0.4390243902439024,9,5511.111111111111,scraped,month_old,0,4.51085950651685,very_short,1,0,0.0,0,1,0,1,long,13.114333221834064,8.61470297052935,52282.99064811721,0
HA00ZctGz50,Scientific Weight Loss Tips,Unknown,10000000,0,0.0,4745,27,0.1666666666666666,4,2107.481559536354,scraped,old,0,8.465057436995709,very_short,1,0,0.0,0,0,0,0,short,16.118095750958314,7.653723327374765,145171.67628488533,1
hv9flnlFwgg,My Top 5 Weight Loss Tips To Burn Fat Fast!,Unknown,34000,0,0.0,180,43,0.28125,10,188.88888888888889,scraped,quarter_old,0,5.198497031265826,very_short,1,0,0.0,0,1,0,1,medium,10.434145214930487,5.246439105779372,2534.2103744997617,0
rUuAeto5Qe4,6 NATURAL WEIGHT LOSS TIPS | healthy + sustainable,Unknown,729000,0,0.0,1825,50,0.5384615384615384,9,399.45205479452056,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,1,0,0,medium,13.499430382731967,5.992594045970213,17064.599261195835,0
wcG2NEaIv7U,10 HEALTHY WEIGHT LOSS TIPS | mind & body transformation,Unknown,42000,0,0.0,1095,56,0.4883720930232558,10,38.35616438356164,scraped,old,0,6.999422467507961,very_short,1,0,0.0,0,1,0,0,long,10.645448706505872,3.6726526178308982,1269.235558952549,0
Mi9m2MDK6KA,DIET TIPS for WEIGHT LOSS (EASY + PRACTICAL) | Diet plan to LOSE WEIGHT permanently,Unknown,323000,0,0.0,1825,83,0.6461538461538462,15,176.986301369863,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,0,0,0,very_long,12.685410698175234,5.181706588734345,7560.858108870035,0
BQKfJNBdO_c,Dr. Chathan Raj Reveals Belly Fat Loss Secrets || Weight Loss Tips Telugu || @SumanTVChannel,Unknown,453,0,0.0,2,92,0.2222222222222222,15,226.5,scraped,very_recent,1,1.0986122886681098,very_short,1,0,0.0,0,0,0,0,very_long,6.118097198041348,5.427150238391005,320.319371877506,0
k42GIRkyHjs,10 Years of Brutally Honest Fat Loss Advice in 4 Minutes,Unknown,212000,0,0.0,270,56,0.1627906976744186,11,785.1851851851852,scraped,quarter_old,0,5.602118820879701,very_short,1,0,0.0,0,1,0,0,long,12.264346270624157,6.667192369240115,12901.909132343913,0
HysnY_VNhJI,7 BEST Weight Loss Tips (For Men Over 50),Unknown,370000,0,0.0,2190,41,0.3571428571428571,9,168.9497716894977,scraped,old,0,7.692113339595466,very_short,1,0,0.0,1,1,0,0,medium,12.821260987319457,5.135502932743151,7906.416098657732,0
-HuVAQT2rcU,How I Lost 20lbs | simple tips to lose weight,Unknown,894000,0,0.0,730,45,0.0909090909090909,10,1224.657534246575,scraped,old,0,6.594413459749778,very_short,1,0,0.0,0,1,0,0,medium,13.703462172723258,7.11123274162355,33088.42449583296,0
YbMteuZ1PDc,How to Lose Weight QUICK | 1-Month Weight Loss Tips,Unknown,385000,0,0.0,2190,51,0.3076923076923077,10,175.79908675799086,scraped,old,0,7.692113339595466,very_short,1,0,0.0,1,1,0,0,long,12.861001210669146,5.175013984794223,8226.946481035748,0
j0vrVHwKwNY,15 FAT LOSS TIPS That Changed My Life,Unknown,139000,0,0.0,1095,37,0.5357142857142857,8,126.9406392694064,scraped,old,0,6.999422467507961,very_short,1,0,0.0,0,1,0,0,medium,11.842236406331555,4.851566400643918,4200.565302247721,0
fB_ESE2XwOU,5 Tips for Losing Weight,Unknown,1300000,0,0.0,1825,24,0.1578947368421052,5,712.3287671232877,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,1,0,0,short,14.077875591662238,6.569942418098264,30430.698270993948,0
q42n27oCOUM,Doctor Fact-Checks POPULAR Weight Loss Tips,Unknown,4900000,0,0.0,1825,43,0.3513513513513513,6,2684.931506849315,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,0,0,0,medium,15.404745967162468,7.895782876701951,114700.32425220795,1
RfSyTOyih2s,7 Weight Loss Tips That Are Truly Science-Based,Unknown,212000,0,0.0,2920,47,0.2105263157894736,8,72.6027397260274,scraped,old,0,7.979681302387741,very_short,1,0,0.0,0,1,0,0,medium,12.264346270624157,4.29868224958043,3923.236014047308,0
JzUmK2zkOvM,Weight Loss (My Best Tip and 3 Hacks) | Jason Fung,Unknown,1100000,0,0.0,1460,50,0.2222222222222222,11,753.4246575342465,scraped,old,0,7.2868764117507,very_short,1,0,0.0,1,1,0,0,medium,13.910821646859095,6.625955415745666,28788.315742461757,0
9UxKXogrcQs,The Best WEIGHT LOSS Advice I Can Give,Unknown,209000,0,0.0,270,38,0.5161290322580645,8,774.074074074074,scraped,quarter_old,0,5.602118820879701,very_short,1,0,0.0,1,0,0,0,medium,12.250094315624496,6.652958604236341,12719.334946508858,0
fO71yrHEhx8,"Simple, REAL, and SPECIFIC Weight Loss & Nutrition Tips (When You Don’t Want Another Strict “Diet”)",Unknown,172000,0,0.0,365,99,0.3157894736842105,16,471.2328767123288,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,0,0,0,very_long,12.055255569732177,6.157472246777353,9002.891468551676,0
zNy0JqmvA9A,30 TIPS TO LOSE WEIGHT AND KEEP IT OFF | Weight Loss Tips That Actually Work,Unknown,54000,0,0.0,730,76,0.5862068965517241,16,73.97260273972603,scraped,old,0,6.594413459749778,very_short,1,0,0.0,0,1,0,0,very_long,10.896757843893464,4.317122749995527,1998.6296675335343,0
J5fYP7DrZjw,How To Lose Weight By Cycling | Healthy Weight Loss Tips On The Bike,Unknown,1100000,0,0.0,1825,68,0.2407407407407407,14,602.7397260273973,scraped,old,0,7.509883061154913,very_short,1,0,0.0,1,0,0,0,long,13.910821646859095,6.403143187890145,25749.052383148726,0
WZrSi9QKVDk,10 Weight Loss Hacks That Helped Me Lose 40lbs,Unknown,369000,0,0.0,330,46,0.2058823529411764,9,1118.1818181818182,scraped,quarter_old,0,5.802118375377063,very_short,1,0,0.0,0,1,0,0,medium,12.818554633046093,7.020353177849245,20312.781466581353,0
E2X5ggSWPdI,🔴7 EFFECTIVE TIPS To Lose Weight Naturally And Overcome Belly Fat | Health | Obesity | Sadhguru,Unknown,495000,0,0.0,730,95,0.3243243243243243,17,678.082191780822,scraped,old,0,6.594413459749778,very_short,1,0,0.0,0,1,0,0,very_long,13.112315061750808,6.520742168511033,18320.77195239073,0
ahnl7GaV_rU,Doctor explains INTERMITTENT FASTING for weight loss + METHODS and 10 FOODS TO EAT AND AVOID!,Unknown,2800000,0,0.0,730,93,0.6081081081081081,16,3835.616438356165,scraped,old,0,6.594413459749778,very_short,1,0,0.0,0,1,0,1,very_long,14.845130332288226,8.252346121308646,103632.64942766474,1
roHQ3F7d9YQ,How To Get Lean & STAY Lean Forever (Using Science),Unknown,7700000,0,0.0,730,51,0.3076923076923077,10,10547.945205479453,scraped,old,0,6.594413459749778,very_short,1,0,0.0,1,0,0,0,long,15.856731016694035,9.263781153382553,284989.78592607804,1
qtKlHxCvqJM,10 Tips To Lose Weight Now!,Unknown,108000,0,0.0,365,27,0.2631578947368421,6,295.8904109589041,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,1,0,1,short,11.58989576532275,5.693363084040011,5652.978363974308,0
6kUZMnplNxw,6 effective weightloss tips that will make a BIG difference,Unknown,4600000,0,0.0,2920,59,0.0612244897959183,10,1575.342465753425,scraped,old,0,7.979681302387741,very_short,1,0,0.0,0,1,0,0,long,15.341567078850604,7.362862547416433,85126.8191727246,1
X7prm_7Wb64,STOP Making These Common Weight Loss Mistakes | Weight Loss Tips in Hindi | Shivangi Desai,Unknown,3400000,0,0.0,1095,90,0.2191780821917808,16,3105.0228310502284,scraped,old,0,6.999422467507961,very_short,1,0,0.0,0,0,0,0,very_long,15.039286283703994,8.041098354309508,102747.6404866349,1
eSGD-LHStT8,Basic Diet & Weight Loss Tips for Runners!,Unknown,224000,0,0.0,2190,42,0.1818181818181818,8,102.28310502283104,scraped,old,0,7.692113339595466,very_short,1,0,0.0,0,0,0,1,medium,12.319405795112926,4.63747381021148,4786.587043511708,0
vx_n3HU_QPU,My TOP FAT LOSS TIPS That Changed My Life | From FAT To SHREDDED,Unknown,5000000,0,0.0,2190,64,0.64,14,2283.10502283105,scraped,old,0,7.692113339595466,very_short,1,0,0.0,0,0,0,0,long,15.424948670398354,7.733729551693828,106843.46079267205,1
GuZK7Y2l2xY,Weight Loss Tips: How-To Avoid Self Sabotage | Ask Dani,Unknown,13000,0,0.0,3650,55,0.2325581395348837,10,3.5616438356164384,scraped,old,0,8.202756381655638,very_short,1,0,0.0,0,0,0,0,long,9.472781556562168,1.5176830488320527,215.17753103661568,0
XcwGJGs4d8E,𝐖𝐞𝐢𝐠𝐡𝐭 𝐥𝐨𝐬𝐬 𝐭𝐢𝐩𝐬 𝐢𝐧 𝐰𝐨𝐦𝐞𝐧 𝐚𝐛𝐨𝐯𝐞 𝟓𝟎 𝐲𝐞𝐚𝐫𝐬 | 𝐃𝐫 𝐍𝐮𝐩𝐮𝐫 𝐆𝐮𝐩𝐭𝐚 | 𝐖𝐞𝐥𝐥 𝐖𝐨𝐦𝐚𝐧 𝐂𝐥𝐢𝐧𝐢𝐜,Unknown,8100,0,0.0,730,77,0.1206896551724138,16,11.095890410958903,scraped,old,0,6.594413459749778,very_short,1,0,0.0,0,1,0,0,very_long,8.999742789830492,2.4928657594555688,299.79445013003016,0
ibywaQB3L7o,5 Minute Belly Fat Workout! Burn Fat Fast At Home,Unknown,989000,0,0.0,365,49,0.2368421052631578,10,2709.5890410958905,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,1,0,1,medium,13.804450621726684,7.904921248592813,51766.62594417214,0
m1DBJhxKmiU,Do This Every Morning 20 min (low impact) full-body workout,Unknown,19000000,0,0.0,1460,59,0.0888888888888888,10,13013.698630136989,scraped,old,0,7.2868764117507,very_short,1,0,0.0,0,1,0,0,long,16.759949589762293,9.473834661581392,497252.72646070307,1
_ePDYvjGRdY,"20 MIN FULL BODY Workout - No Repeat, Home Workout",Unknown,1100000,0,0.0,365,50,0.4324324324324324,10,3013.698630136986,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,1,0,0,medium,13.910821646859095,8.011255147328448,57576.63148492351,0
jDj0h5JfEiE,"30 MIN TOTAL BODY NO JUMPING, NO REPEATS - HOME WORKOUT",Unknown,2900000,0,0.0,1095,55,1.0,11,2648.4018264840183,scraped,old,0,6.999422467507961,very_short,1,0,0.0,0,1,0,0,long,14.88022163978423,7.882089167645265,87637.69335624742,1
1OYll73ubdg,Workout to music of the 50's & 60's | At Home Workout | Elvis Presley and more! | Improved Health 💗,Unknown,1300000,0,0.0,1095,99,0.1194029850746268,21,1187.2146118721462,scraped,old,0,6.999422467507961,very_short,1,0,0.0,0,1,0,1,very_long,14.077875591662238,7.080207133331422,39285.86253900746,0
SeNlsjxbApc,2 in 1 - Flat Stomach & Round Booty Home Workout,Unknown,9100000,0,0.0,2190,48,0.1764705882352941,11,4155.251141552511,scraped,old,0,7.692113339595466,very_short,1,0,0.0,0,1,0,0,medium,16.02378508137718,8.332368779063378,194455.09864266313,1
Yn0dV4s81H0,30 MIN CARDIO WORKOUT AT HOME | growwithjo,Unknown,4000000,0,0.0,730,42,0.6875,8,5479.45205479452,scraped,old,0,6.594413459749778,very_short,1,0,0.0,0,1,0,0,medium,15.201805169084134,8.60894286829063,148046.64203952104,1
GViX8riaHX4,30 Min FULL BODY DUMBBELL WORKOUT at Home | Muscle Building,Unknown,15000000,0,0.0,1825,59,0.5869565217391305,11,8219.17808219178,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,1,0,0,long,16.52356082573315,9.01434715231577,351123.4415883917,1
3EKcdVsYdk4,25 MIN FULL BODY WORKOUT AT HOME (Fat Burn & No Equipment),Unknown,39000,0,0.0,8,58,0.6666666666666666,12,4875.0,scraped,recent,1,2.1972245773362196,very_short,1,0,0.0,0,1,0,0,long,10.571342565808699,8.492080490601163,13788.582233137677,0
OkSExognqmg,25 Minute Dance Workout At Home | Exercise To Lose Weight FAST | Zumba Class,Unknown,55000,0,0.0,1,76,0.2586206896551724,15,55000.0,scraped,very_recent,1,0.6931471805599453,very_short,1,0,0.0,0,1,0,0,very_long,10.915106645867503,10.915106645867503,55000.0,0
Jpxc0TUr9BI,30 Min FULL BODY DUMBBELL WORKOUT at Home + HIIT Finisher,Unknown,3600000,0,0.0,730,57,0.6818181818181818,11,4931.506849315068,scraped,old,0,6.594413459749778,very_short,1,0,0.0,0,1,0,0,long,15.096444681204078,8.503602626505044,133241.97783556895,1
0yYiErHenzs,Full Body Beginner Dumbbell Workout,Unknown,5900000,0,0.0,1460,35,0.1612903225806451,5,4041.095890410959,scraped,old,0,7.2868764117507,very_short,1,0,0.0,0,0,0,0,medium,15.59046307836746,8.304518621188096,154410.05716411304,1
WxAkMuXERBE,"30 MIN NO JUMPING ALL STANDING HIIT With Weights - No Repeat, Low Impact Home Workout",Unknown,5300000,0,0.0,1095,85,0.5303030303030303,16,4840.182648401827,scraped,old,0,6.999422467507961,very_short,1,0,0.0,0,1,0,0,very_long,15.483217567201578,8.484914318705714,160165.43958210736,1
ygUO8eMuGnk,12 Min Lose Weight Fast (Home Workout),Unknown,991000,0,0.0,2190,38,0.2142857142857142,7,452.51141552511416,scraped,old,0,7.692113339595466,very_short,1,0,0.0,0,1,0,0,medium,13.80647082239335,6.117020441289349,21176.3739291076,0
pSiGcMs9zw8,7 DAY CHALLENGE 7 MINUTE WORKOUT TO LOSE BELLY FAT - HOME WORKOUT TO LOSE INCHES   Lucy Wyndham-Read,Unknown,8800000,0,0.0,1460,100,0.8441558441558441,18,6027.397260273972,scraped,old,0,7.2868764117507,very_short,1,0,0.0,0,1,0,0,very_long,15.990262393084793,8.70423646007557,230306.52593969405,1
u-lX1asAO-g,18 Minute Dance Workout At Home | Exercise To Lose Weight FAST | Zumba Class,Unknown,111000,0,0.0,6,76,0.2586206896551724,15,18500.0,scraped,very_recent,1,1.9459101490553132,very_short,1,0,0.0,0,1,0,0,very_long,11.6172944892629,9.825580063659602,45315.5602414888,0
lWhBGowNAVM,20 MIN FULL BODY TONING & STRENGTH (Total Body Workout At Home),Unknown,98000,0,0.0,6,63,0.6382978723404256,12,16333.333333333334,scraped,very_recent,1,1.9459101490553132,very_short,1,0,0.0,0,1,0,0,long,11.49273296168228,9.701024511040307,40008.33246545858,0
qfe4vzupWjI,LOW IMPACT home cardio workout - fat burner - NO EQUIPMENT!,Unknown,8600000,0,0.0,1460,59,0.4347826086956521,11,5890.41095890411,scraped,old,0,7.2868764117507,very_short,1,0,0.0,0,0,0,1,long,15.967272877502799,8.681250799554354,225072.2867137919,1
t9F9gZg42NM,Full Body Workout At Home | HIIT Cardio Workout | Fat Burn Cardio No Equipment | Cult Fit | CureFit,Unknown,1300000,0,0.0,1825,99,0.2631578947368421,20,712.3287671232877,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,0,0,0,very_long,14.077875591662238,6.569942418098264,30430.698270993948,0
wwn3YJyOzdY,30 Minute Workout | At Home Workouts,Unknown,16000000,0,0.0,1825,36,0.1851851851851851,7,8767.123287671233,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,1,0,0,medium,16.588099342704055,9.078878070182832,374531.6710276178,1
x3aogIZfVUI,20 MINUTE NO EQUIPMENT FROM HOME WORKOUT - LOW IMPACT!,Unknown,4300000,0,0.0,1825,54,1.0,10,2356.164383561644,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,1,0,1,long,15.274125813221904,7.76521464321175,100655.38658867229,1
kZDvg92tTMc,30 MIN PUMPING CARDIO WORKOUT | Full Body - No Equipment at Home,Unknown,6200000,0,0.0,1460,64,0.5833333333333334,13,4246.575342465753,scraped,old,0,7.2868764117507,very_short,1,0,0.0,0,1,0,0,long,15.64006001130563,8.35410359146193,162261.41600296626,1
HhdYlniTjvg,"20 MIN FULL BODY HIIT - All Standing, No Repeats, No Equipment, Home Workout",Unknown,2900000,0,0.0,730,76,0.4035087719298245,14,3972.6027397260273,scraped,old,0,6.594413459749778,very_short,1,0,0.0,0,1,0,0,very_long,14.88022163978423,8.287428453274991,107333.81547865276,1
-lmjJMEelAs,Wake Up & Walk - 1 Mile Workout | Walk at Home,Unknown,4099999,0,0.0,365,46,0.2258064516129032,12,11232.87397260274,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,1,0,0,medium,15.226497531674536,9.326688954639096,214603.75591959537,1
Ki6xgXmxK7Y,DO THIS EVERY MORNING TO BLAST BELLY FAT! 30 MIN INDOOR WALK AB FOCUSED! BODY FOR DAYS CHALLENGE!,Unknown,4099999,0,0.0,730,97,1.0,18,5616.43698630137,scraped,old,0,6.594413459749778,very_short,1,0,0.0,0,1,0,1,very_long,15.226497531674536,8.633630786604733,151747.77107884857,1
6zIaiaeWRWQ,"30 MIN FULL BODY WORKOUT - Small Space Friendly (No Repeats, No Equipment, No Jumping)",Unknown,558000,0,0.0,180,86,0.4153846153846154,15,3100.0,scraped,quarter_old,0,5.198497031265826,very_short,1,0,0.0,0,1,0,0,very_long,13.232116033476537,8.03947991910045,41590.86438149609,0
0zhvUV1bAVQ,Full UPPER BODY Workout (Tone & Sculpt) - 15 min At Home,Unknown,11000000,0,0.0,1825,56,0.3846153846153846,12,6027.397260273972,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,1,0,0,long,16.213405921671733,8.70423646007557,257490.52383148725,1
